id,device_id,timestamp,data,sensor_type
399,KPCL0022,2025-05-05 00:08:55.774,"{'unit': 'lux', 'value': 39, 'timestamp': '04/05/2025, 20:08:55'}",light
400,KPCL0022,2025-05-05 00:08:55.805,"{'unit': 'g', 'value': 0.200739, 'timestamp': '04/05/2025, 20:08:55'}",weight
401,KPCL0022,2025-05-05 00:09:00.800,"{'unit': '°C', 'value': 23.6, 'timestamp': '04/05/2025, 20:09:00'}",temperature
402,KPCL0022,2025-05-05 00:09:00.830,"{'unit': '%', 'value': 28.8, 'timestamp': '04/05/2025, 20:09:00'}",humidity
403,KPCL0022,2025-05-05 00:09:00.861,"{'unit': 'lux', 'value': 42, 'timestamp': '04/05/2025, 20:09:00'}",light
404,KPCL0022,2025-05-05 00:09:00.892,"{'unit': 'g', 'value': 0.157359, 'timestamp': '04/05/2025, 20:09:00'}",weight
405,KPCL0022,2025-05-05 00:09:05.719,"{'unit': '°C', 'value': 23.6, 'timestamp': '04/05/2025, 20:09:05'}",temperature
406,KPCL0022,2025-05-05 00:09:05.749,"{'unit': '%', 'value': 28.7, 'timestamp': '04/05/2025, 20:09:05'}",humidity
407,KPCL0022,2025-05-05 00:09:05.780,"{'unit': 'lux', 'value': 39, 'timestamp': '04/05/2025, 20:09:05'}",light
408,KPCL0022,2025-05-05 00:09:05.810,"{'unit': 'g', 'value': 0.142188, 'timestamp': '04/05/2025, 20:09:05'}",weight
409,KPCL0022,2025-05-05 00:09:10.771,"{'unit': '°C', 'value': 23.5, 'timestamp': '04/05/2025, 20:09:10'}",temperature
410,KPCL0022,2025-05-05 00:09:10.802,"{'unit': '%', 'value': 28.7, 'timestamp': '04/05/2025, 20:09:10'}",humidity
411,KPCL0022,2025-05-05 00:09:10.832,"{'unit': 'lux', 'value': 42, 'timestamp': '04/05/2025, 20:09:10'}",light
412,KPCL0022,2025-05-05 00:09:10.863,"{'unit': 'g', 'value': 0.153645, 'timestamp': '04/05/2025, 20:09:10'}",weight
413,KPCL0022,2025-05-05 00:09:15.726,"{'unit': '°C', 'value': 23.5, 'timestamp': '04/05/2025, 20:09:15'}",temperature
414,KPCL0022,2025-05-05 00:09:15.756,"{'unit': '%', 'value': 28.7, 'timestamp': '04/05/2025, 20:09:15'}",humidity
415,KPCL0022,2025-05-05 00:09:15.786,"{'unit': 'lux', 'value': 40, 'timestamp': '04/05/2025, 20:09:15'}",light
416,KPCL0022,2025-05-05 00:09:15.817,"{'unit': 'g', 'value': 0.151192, 'timestamp': '04/05/2025, 20:09:15'}",weight
417,KPCL0022,2025-05-05 00:09:20.774,"{'unit': '°C', 'value': 23.4, 'timestamp': '04/05/2025, 20:09:20'}",temperature
418,KPCL0022,2025-05-05 00:09:20.804,"{'unit': '%', 'value': 28.7, 'timestamp': '04/05/2025, 20:09:20'}",humidity
419,KPCL0022,2025-05-05 00:09:20.833,"{'unit': 'lux', 'value': 42, 'timestamp': '04/05/2025, 20:09:20'}",light
420,KPCL0022,2025-05-05 00:09:20.863,"{'unit': 'g', 'value': 0.123965, 'timestamp': '04/05/2025, 20:09:20'}",weight
421,KPCL0022,2025-05-05 00:09:25.734,"{'unit': '°C', 'value': 23.4, 'timestamp': '04/05/2025, 20:09:25'}",temperature
422,KPCL0022,2025-05-05 00:09:25.764,"{'unit': '%', 'value': 28.7, 'timestamp': '04/05/2025, 20:09:25'}",humidity
423,KPCL0022,2025-05-05 00:09:25.795,"{'unit': 'lux', 'value': 41, 'timestamp': '04/05/2025, 20:09:25'}",light
424,KPCL0022,2025-05-05 00:09:25.825,"{'unit': 'g', 'value': 0.115222, 'timestamp': '04/05/2025, 20:09:25'}",weight
425,KPCL0022,2025-05-05 00:09:30.698,"{'unit': '°C', 'value': 23.3, 'timestamp': '04/05/2025, 20:09:30'}",temperature
426,KPCL0022,2025-05-05 00:09:30.727,"{'unit': '%', 'value': 28.6, 'timestamp': '04/05/2025, 20:09:30'}",humidity
427,KPCL0022,2025-05-05 00:09:30.758,"{'unit': 'lux', 'value': 37, 'timestamp': '04/05/2025, 20:09:30'}",light
428,KPCL0022,2025-05-05 00:09:30.788,"{'unit': 'g', 'value': 0.116674, 'timestamp': '04/05/2025, 20:09:30'}",weight
429,KPCL0022,2025-05-05 00:09:35.745,"{'unit': '°C', 'value': 23.3, 'timestamp': '04/05/2025, 20:09:35'}",temperature
430,KPCL0022,2025-05-05 00:09:35.776,"{'unit': '%', 'value': 28.7, 'timestamp': '04/05/2025, 20:09:35'}",humidity
431,KPCL0022,2025-05-05 00:09:35.807,"{'unit': 'lux', 'value': 43, 'timestamp': '04/05/2025, 20:09:35'}",light
432,KPCL0022,2025-05-05 00:09:35.837,"{'unit': 'g', 'value': 0.093449, 'timestamp': '04/05/2025, 20:09:35'}",weight
433,KPCL0022,2025-05-05 00:09:40.704,"{'unit': '°C', 'value': 23.2, 'timestamp': '04/05/2025, 20:09:40'}",temperature
434,KPCL0022,2025-05-05 00:09:40.734,"{'unit': '%', 'value': 28.9, 'timestamp': '04/05/2025, 20:09:40'}",humidity
435,KPCL0022,2025-05-05 00:09:40.766,"{'unit': 'lux', 'value': 43, 'timestamp': '04/05/2025, 20:09:40'}",light
436,KPCL0022,2025-05-05 00:09:40.806,"{'unit': 'g', 'value': 0.080969, 'timestamp': '04/05/2025, 20:09:40'}",weight
437,KPCL0022,2025-05-05 00:09:45.754,"{'unit': '°C', 'value': 23.2, 'timestamp': '04/05/2025, 20:09:45'}",temperature
438,KPCL0022,2025-05-05 00:09:45.786,"{'unit': '%', 'value': 28.9, 'timestamp': '04/05/2025, 20:09:45'}",humidity
439,KPCL0022,2025-05-05 00:09:45.817,"{'unit': 'lux', 'value': 40, 'timestamp': '04/05/2025, 20:09:45'}",light
440,KPCL0022,2025-05-05 00:09:45.847,"{'unit': 'g', 'value': 0.109814, 'timestamp': '04/05/2025, 20:09:45'}",weight
441,KPCL0022,2025-05-05 00:09:50.721,"{'unit': '°C', 'value': 23.1, 'timestamp': '04/05/2025, 20:09:50'}",temperature
442,KPCL0022,2025-05-05 00:09:50.751,"{'unit': '%', 'value': 28.8, 'timestamp': '04/05/2025, 20:09:50'}",humidity
443,KPCL0022,2025-05-05 00:09:50.782,"{'unit': 'lux', 'value': 42, 'timestamp': '04/05/2025, 20:09:50'}",light
444,KPCL0022,2025-05-05 00:09:50.812,"{'unit': 'g', 'value': 0.10093, 'timestamp': '04/05/2025, 20:09:50'}",weight
445,KPCL0022,2025-05-05 00:09:55.780,"{'unit': '°C', 'value': 23.1, 'timestamp': '04/05/2025, 20:09:55'}",temperature
446,KPCL0022,2025-05-05 00:09:55.811,"{'unit': '%', 'value': 28.8, 'timestamp': '04/05/2025, 20:09:55'}",humidity
447,KPCL0022,2025-05-05 00:09:55.841,"{'unit': 'lux', 'value': 40, 'timestamp': '04/05/2025, 20:09:55'}",light
448,KPCL0022,2025-05-05 00:09:55.872,"{'unit': 'g', 'value': 0.083634, 'timestamp': '04/05/2025, 20:09:55'}",weight
449,KPCL0022,2025-05-05 00:10:00.721,"{'unit': '°C', 'value': 23.1, 'timestamp': '04/05/2025, 20:10:00'}",temperature
450,KPCL0022,2025-05-05 00:10:00.752,"{'unit': '%', 'value': 28.8, 'timestamp': '04/05/2025, 20:10:00'}",humidity
451,KPCL0022,2025-05-05 00:10:00.782,"{'unit': 'lux', 'value': 42, 'timestamp': '04/05/2025, 20:10:00'}",light
452,KPCL0022,2025-05-05 00:10:00.813,"{'unit': 'g', 'value': 0.113339, 'timestamp': '04/05/2025, 20:10:00'}",weight
453,KPCL0022,2025-05-05 00:10:05.776,"{'unit': '°C', 'value': 23, 'timestamp': '04/05/2025, 20:10:05'}",temperature
454,KPCL0022,2025-05-05 00:10:05.806,"{'unit': '%', 'value': 28.9, 'timestamp': '04/05/2025, 20:10:05'}",humidity
455,KPCL0022,2025-05-05 00:10:05.836,"{'unit': 'lux', 'value': 42, 'timestamp': '04/05/2025, 20:10:05'}",light
456,KPCL0022,2025-05-05 00:10:05.869,"{'unit': 'g', 'value': 0.107172, 'timestamp': '04/05/2025, 20:10:05'}",weight
457,KPCL0022,2025-05-05 00:10:10.732,"{'unit': '°C', 'value': 23, 'timestamp': '04/05/2025, 20:10:10'}",temperature
458,KPCL0022,2025-05-05 00:10:10.763,"{'unit': '%', 'value': 28.9, 'timestamp': '04/05/2025, 20:10:10'}",humidity
459,KPCL0022,2025-05-05 00:10:10.795,"{'unit': 'lux', 'value': 42, 'timestamp': '04/05/2025, 20:10:10'}",light
460,KPCL0022,2025-05-05 00:10:10.826,"{'unit': 'g', 'value': 0.100405, 'timestamp': '04/05/2025, 20:10:10'}",weight
461,KPCL0022,2025-05-05 00:10:15.782,"{'unit': '°C', 'value': 23, 'timestamp': '04/05/2025, 20:10:15'}",temperature
462,KPCL0022,2025-05-05 00:10:15.814,"{'unit': '%', 'value': 29.1, 'timestamp': '04/05/2025, 20:10:15'}",humidity
463,KPCL0022,2025-05-05 00:10:15.844,"{'unit': 'lux', 'value': 39, 'timestamp': '04/05/2025, 20:10:15'}",light
464,KPCL0022,2025-05-05 00:10:15.875,"{'unit': 'g', 'value': 0.083492, 'timestamp': '04/05/2025, 20:10:15'}",weight
465,KPCL0022,2025-05-05 00:10:20.738,"{'unit': '°C', 'value': 23, 'timestamp': '04/05/2025, 20:10:20'}",temperature
466,KPCL0022,2025-05-05 00:10:20.769,"{'unit': '%', 'value': 29.1, 'timestamp': '04/05/2025, 20:10:20'}",humidity
467,KPCL0022,2025-05-05 00:10:20.801,"{'unit': 'lux', 'value': 40, 'timestamp': '04/05/2025, 20:10:20'}",light
468,KPCL0022,2025-05-05 00:10:20.831,"{'unit': 'g', 'value': 0.09209, 'timestamp': '04/05/2025, 20:10:20'}",weight
469,KPCL0022,2025-05-05 00:10:25.790,"{'unit': '°C', 'value': 23, 'timestamp': '04/05/2025, 20:10:25'}",temperature
470,KPCL0022,2025-05-05 00:10:25.821,"{'unit': '%', 'value': 29.7, 'timestamp': '04/05/2025, 20:10:25'}",humidity
471,KPCL0022,2025-05-05 00:10:25.852,"{'unit': 'lux', 'value': 42, 'timestamp': '04/05/2025, 20:10:25'}",light
472,KPCL0022,2025-05-05 00:10:25.882,"{'unit': 'g', 'value': 0.078706, 'timestamp': '04/05/2025, 20:10:25'}",weight
473,KPCL0022,2025-05-05 00:10:30.749,"{'unit': '°C', 'value': 23, 'timestamp': '04/05/2025, 20:10:30'}",temperature
474,KPCL0022,2025-05-05 00:10:30.779,"{'unit': '%', 'value': 29.7, 'timestamp': '04/05/2025, 20:10:30'}",humidity
475,KPCL0022,2025-05-05 00:10:30.811,"{'unit': 'lux', 'value': 39, 'timestamp': '04/05/2025, 20:10:30'}",light
476,KPCL0022,2025-05-05 00:10:30.841,"{'unit': 'g', 'value': 0.073915, 'timestamp': '04/05/2025, 20:10:30'}",weight
477,KPCL0022,2025-05-05 00:10:35.706,"{'unit': '°C', 'value': 23, 'timestamp': '04/05/2025, 20:10:35'}",temperature
478,KPCL0022,2025-05-05 00:10:35.737,"{'unit': '%', 'value': 29.8, 'timestamp': '04/05/2025, 20:10:35'}",humidity
479,KPCL0022,2025-05-05 00:10:35.767,"{'unit': 'lux', 'value': 42, 'timestamp': '04/05/2025, 20:10:35'}",light
480,KPCL0022,2025-05-05 00:10:35.798,"{'unit': 'g', 'value': 0.076037, 'timestamp': '04/05/2025, 20:10:35'}",weight
481,KPCL0022,2025-05-05 00:10:40.754,"{'unit': '°C', 'value': 22.9, 'timestamp': '04/05/2025, 20:10:40'}",temperature
482,KPCL0022,2025-05-05 00:10:40.785,"{'unit': '%', 'value': 29.8, 'timestamp': '04/05/2025, 20:10:40'}",humidity
483,KPCL0022,2025-05-05 00:10:40.815,"{'unit': 'lux', 'value': 41, 'timestamp': '04/05/2025, 20:10:40'}",light
484,KPCL0022,2025-05-05 00:10:40.845,"{'unit': 'g', 'value': 0.081013, 'timestamp': '04/05/2025, 20:10:40'}",weight
485,KPCL0022,2025-05-05 00:10:45.717,"{'unit': '°C', 'value': 22.9, 'timestamp': '04/05/2025, 20:10:45'}",temperature
486,KPCL0022,2025-05-05 00:10:45.748,"{'unit': '%', 'value': 30, 'timestamp': '04/05/2025, 20:10:45'}",humidity
487,KPCL0022,2025-05-05 00:10:45.779,"{'unit': 'lux', 'value': 37, 'timestamp': '04/05/2025, 20:10:45'}",light
488,KPCL0022,2025-05-05 00:10:45.810,"{'unit': 'g', 'value': 0.068366, 'timestamp': '04/05/2025, 20:10:45'}",weight
489,KPCL0022,2025-05-05 00:10:50.771,"{'unit': '°C', 'value': 22.9, 'timestamp': '04/05/2025, 20:10:50'}",temperature
490,KPCL0022,2025-05-05 00:10:50.802,"{'unit': '%', 'value': 30, 'timestamp': '04/05/2025, 20:10:50'}",humidity
491,KPCL0022,2025-05-05 00:10:50.832,"{'unit': 'lux', 'value': 39, 'timestamp': '04/05/2025, 20:10:50'}",light
492,KPCL0022,2025-05-05 00:10:50.863,"{'unit': 'g', 'value': 0.063483, 'timestamp': '04/05/2025, 20:10:50'}",weight
493,KPCL0022,2025-05-05 00:10:55.728,"{'unit': '°C', 'value': 22.8, 'timestamp': '04/05/2025, 20:10:55'}",temperature
494,KPCL0022,2025-05-05 00:10:55.765,"{'unit': '%', 'value': 30.2, 'timestamp': '04/05/2025, 20:10:55'}",humidity
495,KPCL0022,2025-05-05 00:10:55.796,"{'unit': 'lux', 'value': 40, 'timestamp': '04/05/2025, 20:10:55'}",light
496,KPCL0022,2025-05-05 00:10:55.828,"{'unit': 'g', 'value': 0.099355, 'timestamp': '04/05/2025, 20:10:55'}",weight
497,KPCL0022,2025-05-05 00:11:00.777,"{'unit': '°C', 'value': 22.8, 'timestamp': '04/05/2025, 20:11:00'}",temperature
498,KPCL0022,2025-05-05 00:11:00.809,"{'unit': '%', 'value': 30.2, 'timestamp': '04/05/2025, 20:11:00'}",humidity
499,KPCL0022,2025-05-05 00:11:00.840,"{'unit': 'lux', 'value': 36, 'timestamp': '04/05/2025, 20:11:00'}",light
500,KPCL0022,2025-05-05 00:11:00.871,"{'unit': 'g', 'value': 0.084516, 'timestamp': '04/05/2025, 20:11:00'}",weight
501,KPCL0022,2025-05-05 00:11:05.766,"{'unit': '°C', 'value': 22.8, 'timestamp': '04/05/2025, 20:11:05'}",temperature
502,KPCL0022,2025-05-05 00:11:05.797,"{'unit': '%', 'value': 30.2, 'timestamp': '04/05/2025, 20:11:05'}",humidity
503,KPCL0022,2025-05-05 00:11:05.828,"{'unit': 'lux', 'value': 39, 'timestamp': '04/05/2025, 20:11:05'}",light
504,KPCL0022,2025-05-05 00:11:05.858,"{'unit': 'g', 'value': 0.06927, 'timestamp': '04/05/2025, 20:11:05'}",weight
505,KPCL0022,2025-05-05 00:11:10.786,"{'unit': '°C', 'value': 22.8, 'timestamp': '04/05/2025, 20:11:10'}",temperature
506,KPCL0022,2025-05-05 00:11:10.823,"{'unit': '%', 'value': 30.2, 'timestamp': '04/05/2025, 20:11:10'}",humidity
507,KPCL0022,2025-05-05 00:11:10.855,"{'unit': 'lux', 'value': 41, 'timestamp': '04/05/2025, 20:11:10'}",light
508,KPCL0022,2025-05-05 00:11:10.885,"{'unit': 'g', 'value': 0.077608, 'timestamp': '04/05/2025, 20:11:10'}",weight
509,KPCL0022,2025-05-05 00:11:15.752,"{'unit': '°C', 'value': 22.7, 'timestamp': '04/05/2025, 20:11:15'}",temperature
510,KPCL0022,2025-05-05 00:11:15.783,"{'unit': '%', 'value': 30.2, 'timestamp': '04/05/2025, 20:11:15'}",humidity
511,KPCL0022,2025-05-05 00:11:15.813,"{'unit': 'lux', 'value': 37, 'timestamp': '04/05/2025, 20:11:15'}",light
512,KPCL0022,2025-05-05 00:11:15.845,"{'unit': 'g', 'value': 0.063981, 'timestamp': '04/05/2025, 20:11:15'}",weight
513,KPCL0022,2025-05-05 00:11:20.714,"{'unit': '°C', 'value': 22.7, 'timestamp': '04/05/2025, 20:11:20'}",temperature
514,KPCL0022,2025-05-05 00:11:20.744,"{'unit': '%', 'value': 30.2, 'timestamp': '04/05/2025, 20:11:20'}",humidity
515,KPCL0022,2025-05-05 00:11:20.776,"{'unit': 'lux', 'value': 38, 'timestamp': '04/05/2025, 20:11:20'}",light
516,KPCL0022,2025-05-05 00:11:20.806,"{'unit': 'g', 'value': 0.058815, 'timestamp': '04/05/2025, 20:11:20'}",weight
517,KPCL0022,2025-05-05 00:11:25.766,"{'unit': '°C', 'value': 22.7, 'timestamp': '04/05/2025, 20:11:25'}",temperature
518,KPCL0022,2025-05-05 00:11:25.797,"{'unit': '%', 'value': 30.2, 'timestamp': '04/05/2025, 20:11:25'}",humidity
519,KPCL0022,2025-05-05 00:11:25.827,"{'unit': 'lux', 'value': 41, 'timestamp': '04/05/2025, 20:11:25'}",light
520,KPCL0022,2025-05-05 00:11:25.858,"{'unit': 'g', 'value': 0.063937, 'timestamp': '04/05/2025, 20:11:25'}",weight
521,KPCL0022,2025-05-05 00:11:30.730,"{'unit': '°C', 'value': 22.7, 'timestamp': '04/05/2025, 20:11:30'}",temperature
522,KPCL0022,2025-05-05 00:11:30.761,"{'unit': '%', 'value': 30.2, 'timestamp': '04/05/2025, 20:11:30'}",humidity
523,KPCL0022,2025-05-05 00:11:30.792,"{'unit': 'lux', 'value': 40, 'timestamp': '04/05/2025, 20:11:30'}",light
524,KPCL0022,2025-05-05 00:11:30.822,"{'unit': 'g', 'value': 0.051669, 'timestamp': '04/05/2025, 20:11:30'}",weight
525,KPCL0022,2025-05-05 00:11:35.805,"{'unit': '°C', 'value': 22.7, 'timestamp': '04/05/2025, 20:11:35'}",temperature
526,KPCL0022,2025-05-05 00:11:35.836,"{'unit': '%', 'value': 30.2, 'timestamp': '04/05/2025, 20:11:35'}",humidity
527,KPCL0022,2025-05-05 00:11:35.867,"{'unit': 'lux', 'value': 41, 'timestamp': '04/05/2025, 20:11:35'}",light
528,KPCL0022,2025-05-05 00:11:35.900,"{'unit': 'g', 'value': 0.068414, 'timestamp': '04/05/2025, 20:11:35'}",weight
529,KPCL0022,2025-05-05 00:11:40.755,"{'unit': '°C', 'value': 22.7, 'timestamp': '04/05/2025, 20:11:40'}",temperature
530,KPCL0022,2025-05-05 00:11:40.786,"{'unit': '%', 'value': 30.2, 'timestamp': '04/05/2025, 20:11:40'}",humidity
531,KPCL0022,2025-05-05 00:11:40.818,"{'unit': 'lux', 'value': 40, 'timestamp': '04/05/2025, 20:11:40'}",light
532,KPCL0022,2025-05-05 00:11:40.848,"{'unit': 'g', 'value': 0.066412, 'timestamp': '04/05/2025, 20:11:40'}",weight
533,KPCL0022,2025-05-05 00:11:45.800,"{'unit': '°C', 'value': 22.6, 'timestamp': '04/05/2025, 20:11:45'}",temperature
534,KPCL0022,2025-05-05 00:11:45.831,"{'unit': '%', 'value': 30.2, 'timestamp': '04/05/2025, 20:11:45'}",humidity
535,KPCL0022,2025-05-05 00:11:45.860,"{'unit': 'lux', 'value': 36, 'timestamp': '04/05/2025, 20:11:45'}",light
536,KPCL0022,2025-05-05 00:11:45.890,"{'unit': 'g', 'value': 0.045926, 'timestamp': '04/05/2025, 20:11:45'}",weight
537,KPCL0022,2025-05-05 00:11:50.764,"{'unit': '°C', 'value': 22.6, 'timestamp': '04/05/2025, 20:11:50'}",temperature
538,KPCL0022,2025-05-05 00:11:50.796,"{'unit': '%', 'value': 30.2, 'timestamp': '04/05/2025, 20:11:50'}",humidity
539,KPCL0022,2025-05-05 00:11:50.828,"{'unit': 'lux', 'value': 40, 'timestamp': '04/05/2025, 20:11:50'}",light
540,KPCL0022,2025-05-05 00:11:50.860,"{'unit': 'g', 'value': 0.070201, 'timestamp': '04/05/2025, 20:11:50'}",weight
541,KPCL0022,2025-05-05 00:11:55.726,"{'unit': '°C', 'value': 22.6, 'timestamp': '04/05/2025, 20:11:55'}",temperature
542,KPCL0022,2025-05-05 00:11:55.756,"{'unit': '%', 'value': 30.3, 'timestamp': '04/05/2025, 20:11:55'}",humidity
543,KPCL0022,2025-05-05 00:11:55.786,"{'unit': 'lux', 'value': 37, 'timestamp': '04/05/2025, 20:11:55'}",light
544,KPCL0022,2025-05-05 00:11:55.816,"{'unit': 'g', 'value': 0.049882, 'timestamp': '04/05/2025, 20:11:55'}",weight
545,KPCL0022,2025-05-05 00:12:00.781,"{'unit': '°C', 'value': 22.6, 'timestamp': '04/05/2025, 20:12:00'}",temperature
546,KPCL0022,2025-05-05 00:12:00.813,"{'unit': '%', 'value': 30.3, 'timestamp': '04/05/2025, 20:12:00'}",humidity
547,KPCL0022,2025-05-05 00:12:00.843,"{'unit': 'lux', 'value': 40, 'timestamp': '04/05/2025, 20:12:00'}",light
548,KPCL0022,2025-05-05 00:12:00.874,"{'unit': 'g', 'value': 0.05717, 'timestamp': '04/05/2025, 20:12:00'}",weight
549,KPCL0022,2025-05-05 00:12:05.742,"{'unit': '°C', 'value': 22.6, 'timestamp': '04/05/2025, 20:12:05'}",temperature
550,KPCL0022,2025-05-05 00:12:05.802,"{'unit': '%', 'value': 30.3, 'timestamp': '04/05/2025, 20:12:05'}",humidity
551,KPCL0022,2025-05-05 00:12:05.833,"{'unit': 'lux', 'value': 40, 'timestamp': '04/05/2025, 20:12:05'}",light
552,KPCL0022,2025-05-05 00:12:05.863,"{'unit': 'g', 'value': 0.068463, 'timestamp': '04/05/2025, 20:12:05'}",weight
553,KPCL0022,2025-05-05 00:12:10.833,"{'unit': '°C', 'value': 22.6, 'timestamp': '04/05/2025, 20:12:10'}",temperature
554,KPCL0022,2025-05-05 00:12:10.864,"{'unit': '%', 'value': 30.3, 'timestamp': '04/05/2025, 20:12:10'}",humidity
555,KPCL0022,2025-05-05 00:12:10.894,"{'unit': 'lux', 'value': 38, 'timestamp': '04/05/2025, 20:12:10'}",light
556,KPCL0022,2025-05-05 00:12:10.925,"{'unit': 'g', 'value': 0.043473, 'timestamp': '04/05/2025, 20:12:10'}",weight
557,KPCL0022,2025-05-05 00:12:15.760,"{'unit': '°C', 'value': 22.5, 'timestamp': '04/05/2025, 20:12:15'}",temperature
558,KPCL0022,2025-05-05 00:12:15.791,"{'unit': '%', 'value': 30.3, 'timestamp': '04/05/2025, 20:12:15'}",humidity
559,KPCL0022,2025-05-05 00:12:15.821,"{'unit': 'lux', 'value': 41, 'timestamp': '04/05/2025, 20:12:15'}",light
560,KPCL0022,2025-05-05 00:12:15.853,"{'unit': 'g', 'value': 0.05841, 'timestamp': '04/05/2025, 20:12:15'}",weight
561,KPCL0022,2025-05-05 00:12:20.817,"{'unit': '°C', 'value': 22.5, 'timestamp': '04/05/2025, 20:12:20'}",temperature
562,KPCL0022,2025-05-05 00:12:20.848,"{'unit': '%', 'value': 30.3, 'timestamp': '04/05/2025, 20:12:20'}",humidity
563,KPCL0022,2025-05-05 00:12:20.878,"{'unit': 'lux', 'value': 39, 'timestamp': '04/05/2025, 20:12:20'}",light
564,KPCL0022,2025-05-05 00:12:20.908,"{'unit': 'g', 'value': 0.033372, 'timestamp': '04/05/2025, 20:12:20'}",weight
565,KPCL0022,2025-05-05 00:12:25.783,"{'unit': '°C', 'value': 22.5, 'timestamp': '04/05/2025, 20:12:25'}",temperature
566,KPCL0022,2025-05-05 00:12:25.813,"{'unit': '%', 'value': 30.3, 'timestamp': '04/05/2025, 20:12:25'}",humidity
567,KPCL0022,2025-05-05 00:12:25.845,"{'unit': 'lux', 'value': 39, 'timestamp': '04/05/2025, 20:12:25'}",light
568,KPCL0022,2025-05-05 00:12:25.877,"{'unit': 'g', 'value': 0.042736, 'timestamp': '04/05/2025, 20:12:25'}",weight
569,KPCL0022,2025-05-05 00:12:30.742,"{'unit': '°C', 'value': 22.5, 'timestamp': '04/05/2025, 20:12:30'}",temperature
570,KPCL0022,2025-05-05 00:12:30.771,"{'unit': '%', 'value': 30.3, 'timestamp': '04/05/2025, 20:12:30'}",humidity
571,KPCL0022,2025-05-05 00:12:30.802,"{'unit': 'lux', 'value': 41, 'timestamp': '04/05/2025, 20:12:30'}",light
572,KPCL0022,2025-05-05 00:12:30.832,"{'unit': 'g', 'value': 0.042021, 'timestamp': '04/05/2025, 20:12:30'}",weight
573,KPCL0022,2025-05-05 00:12:35.823,"{'unit': '°C', 'value': 22.5, 'timestamp': '04/05/2025, 20:12:35'}",temperature
574,KPCL0022,2025-05-05 00:12:35.854,"{'unit': '%', 'value': 30.4, 'timestamp': '04/05/2025, 20:12:35'}",humidity
575,KPCL0022,2025-05-05 00:12:35.887,"{'unit': 'lux', 'value': 40, 'timestamp': '04/05/2025, 20:12:35'}",light
576,KPCL0022,2025-05-05 00:12:35.917,"{'unit': 'g', 'value': 0.048498, 'timestamp': '04/05/2025, 20:12:35'}",weight
577,KPCL0022,2025-05-05 00:12:40.760,"{'unit': '°C', 'value': 22.4, 'timestamp': '04/05/2025, 20:12:40'}",temperature
578,KPCL0022,2025-05-05 00:12:40.792,"{'unit': '%', 'value': 30.4, 'timestamp': '04/05/2025, 20:12:40'}",humidity
579,KPCL0022,2025-05-05 00:12:40.822,"{'unit': 'lux', 'value': 38, 'timestamp': '04/05/2025, 20:12:40'}",light
580,KPCL0022,2025-05-05 00:12:40.854,"{'unit': 'g', 'value': 0.041258, 'timestamp': '04/05/2025, 20:12:40'}",weight
581,KPCL0022,2025-05-05 00:12:45.811,"{'unit': '°C', 'value': 22.4, 'timestamp': '04/05/2025, 20:12:45'}",temperature
582,KPCL0022,2025-05-05 00:12:45.842,"{'unit': '%', 'value': 30.5, 'timestamp': '04/05/2025, 20:12:45'}",humidity
583,KPCL0022,2025-05-05 00:12:45.873,"{'unit': 'lux', 'value': 38, 'timestamp': '04/05/2025, 20:12:45'}",light
584,KPCL0022,2025-05-05 00:12:45.904,"{'unit': 'g', 'value': 0.037209, 'timestamp': '04/05/2025, 20:12:45'}",weight
585,KPCL0022,2025-05-05 00:12:50.775,"{'unit': '°C', 'value': 22.4, 'timestamp': '04/05/2025, 20:12:50'}",temperature
586,KPCL0022,2025-05-05 00:12:50.806,"{'unit': '%', 'value': 30.5, 'timestamp': '04/05/2025, 20:12:50'}",humidity
587,KPCL0022,2025-05-05 00:12:50.837,"{'unit': 'lux', 'value': 39, 'timestamp': '04/05/2025, 20:12:50'}",light
588,KPCL0022,2025-05-05 00:12:50.868,"{'unit': 'g', 'value': 0.036256, 'timestamp': '04/05/2025, 20:12:50'}",weight
589,KPCL0022,2025-05-05 00:12:55.740,"{'unit': '°C', 'value': 22.4, 'timestamp': '04/05/2025, 20:12:55'}",temperature
590,KPCL0022,2025-05-05 00:12:55.773,"{'unit': '%', 'value': 30.6, 'timestamp': '04/05/2025, 20:12:55'}",humidity
591,KPCL0022,2025-05-05 00:12:55.805,"{'unit': 'lux', 'value': 38, 'timestamp': '04/05/2025, 20:12:55'}",light
592,KPCL0022,2025-05-05 00:12:55.836,"{'unit': 'g', 'value': 0.031585, 'timestamp': '04/05/2025, 20:12:55'}",weight
593,KPCL0022,2025-05-05 00:13:00.791,"{'unit': '°C', 'value': 22.4, 'timestamp': '04/05/2025, 20:13:00'}",temperature
594,KPCL0022,2025-05-05 00:13:00.821,"{'unit': '%', 'value': 30.6, 'timestamp': '04/05/2025, 20:13:00'}",humidity
595,KPCL0022,2025-05-05 00:13:00.852,"{'unit': 'lux', 'value': 40, 'timestamp': '04/05/2025, 20:13:00'}",light
596,KPCL0022,2025-05-05 00:13:00.882,"{'unit': 'g', 'value': 0.036256, 'timestamp': '04/05/2025, 20:13:00'}",weight
597,KPCL0022,2025-05-05 00:13:05.761,"{'unit': '°C', 'value': 22.4, 'timestamp': '04/05/2025, 20:13:05'}",temperature
